state_abbr,state_name,variable,date,year,month_num,month_abbr,count,count_est_float,rolling_12mo_count,source_value_type,period,percent_complete,percent_pending_investigation,count_is_estimated,estimation_method
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,136,136.41666666666669,1260.0,data_value,12 month-ending,100,0.142772055216873,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,10,9.666666666666664,203.0,data_value,12 month-ending,100,0.0255660028974803,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ID,Idaho,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,2,2.5,130.0,data_value,12 month-ending,100,0.130456052617275,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,201,201.08333333333331,2681.0,data_value,12 month-ending,100,0.16364652350922,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IN,Indiana,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,146,145.66666666666669,1897.0,data_value,12 month-ending,100,0.0283771946058654,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,27,26.666666666666668,341.0,data_value,12 month-ending,100,0.0927414368739953,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,139,138.91666666666666,1720.0,data_value,12 month-ending,100,0.0423942995972542,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,162,161.75,2114.0,data_value,12 month-ending,100,0.141034882627637,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,157,157.08333333333331,2316.0,data_value,12 month-ending,100,0.0752908966461328,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,42,42.166666666666664,474.0,data_value,12 month-ending,100,0.0060266377388055,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,68,68.33333333333333,811.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,108,108.41666666666667,1426.0,data_value,12 month-ending,100,0.0188850279498414,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,33,32.833333333333336,437.0,data_value,12 month-ending,100,0.0817288045960434,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,0,0.5,51.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,255,255.08333333333331,2857.0,data_value,12 month-ending,100,0.545856978814758,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NE,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,8,7.666666666666667,88.0,data_value,12 month-ending,100,0.0504846526655897,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,37,36.75,338.0,data_value,12 month-ending,100,0.0437764482708303,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,207,207.41666666666666,2475.0,data_value,12 month-ending,100,0.196739741427768,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,41,41.416666666666664,560.0,data_value,12 month-ending,100,0.168769589327333,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,34,34.0,354.0,data_value,12 month-ending,100,0.0547818816134706,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,202,202.33333333333334,2381.0,data_value,12 month-ending,100,0.47914390661425,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,331,330.6666666666667,4242.0,data_value,12 month-ending,100,0.0180193407590814,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,37,36.66666666666667,273.0,data_value,12 month-ending,100,0.115003021265813,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,52,51.75,491.0,data_value,12 month-ending,100,0.0445216152442011,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,6,6.333333333333336,458.0,data_value,12 month-ending,100,0.675635630889587,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,34,34.0,332.0,data_value,12 month-ending,100,0.0253592561284869,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,132,131.75,1475.0,data_value,12 month-ending,100,0.047717267493766,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,5,4.916666666666666,33.0,data_value,12 month-ending,100,0.0396039603960396,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,250,249.66666666666669,2739.0,data_value,12 month-ending,100,0.154998973516732,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,109,109.25,1676.0,data_value,12 month-ending,100,0.230446852524733,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,14,14.25,184.0,data_value,12 month-ending,100,0.0169126041182191,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,152,151.75,1985.0,data_value,12 month-ending,100,0.02,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,22,21.75,203.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,123,123.41666666666667,1124.0,data_value,12 month-ending,100,0.029266722273439,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,100,99.91666666666667,1242.0,data_value,12 month-ending,100,0.128423283141233,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,83,82.66666666666667,1217.0,data_value,12 month-ending,100,0.177009579341941,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WY,Wyoming,"Synthetic opioids, excl. methadone (T40.4)",2021-10-01,2021,10,OCT,1,1.166666666666667,33.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,16,16.083333333333336,151.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,120,119.91666666666667,1754.0,data_value,12 month-ending,100,0.0492664111221927,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CA,California,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,480,479.91666666666663,6286.0,data_value,12 month-ending,100,0.381871892787665,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,78,77.83333333333334,954.0,data_value,12 month-ending,100,0.0384529760579628,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,93,92.83333333333333,1312.0,data_value,12 month-ending,100,0.019823850924641,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,29,29.333333333333332,385.0,data_value,12 month-ending,100,0.0138217000691085,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,28,28.0,388.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,130,130.41666666666669,1308.0,data_value,12 month-ending,100,0.160423588403917,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,11,10.666666666666664,196.0,data_value,12 month-ending,100,0.0291366801666618,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ID,Idaho,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,2,2.5,142.0,data_value,12 month-ending,100,0.141265960336865,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,241,241.08333333333331,2710.0,data_value,12 month-ending,100,0.163620822988319,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IN,Indiana,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,175,174.66666666666669,1964.0,data_value,12 month-ending,100,0.0211716648400917,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,18,17.666666666666668,349.0,data_value,12 month-ending,100,0.0818279096116322,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,140,139.91666666666666,1739.0,data_value,12 month-ending,100,0.0541374105912461,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,151,150.75,2125.0,data_value,12 month-ending,100,0.137336912416505,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,149,149.08333333333331,2292.0,data_value,12 month-ending,100,0.0911451615676968,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,49,49.166666666666664,493.0,data_value,12 month-ending,100,0.0059357749154152,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,42,42.33333333333333,833.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,113,113.41666666666667,1453.0,data_value,12 month-ending,100,0.0192789666473877,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,32,31.833333333333336,440.0,data_value,12 month-ending,100,0.0920832626553905,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,6,5.5,54.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,228,228.08333333333331,2903.0,data_value,12 month-ending,100,0.518722375114669,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NE,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,8,7.666666666666667,91.0,data_value,12 month-ending,100,0.0467459616683114,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,24,23.75,335.0,data_value,12 month-ending,100,0.0434593654932638,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,184,184.41666666666666,2449.0,data_value,12 month-ending,100,0.218764334356586,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,52,52.416666666666664,580.0,data_value,12 month-ending,100,0.117200129324281,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,33,33.0,366.0,data_value,12 month-ending,100,0.048965954260038,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,161,161.33333333333334,2395.0,data_value,12 month-ending,100,0.492417118333989,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,288,287.6666666666667,4236.0,data_value,12 month-ending,100,0.0147284278742192,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,37,36.66666666666667,294.0,data_value,12 month-ending,100,0.11720301946762,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,43,42.75,512.0,data_value,12 month-ending,100,0.0377433893563642,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,18,18.333333333333336,497.0,data_value,12 month-ending,100,0.611702921254439,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,34,34.0,341.0,data_value,12 month-ending,100,0.0507829030892933,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,114,113.75,1489.0,data_value,12 month-ending,100,0.0369503633452396,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,5,4.916666666666666,34.0,data_value,12 month-ending,100,0.0418848167539267,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,240,239.66666666666669,2803.0,data_value,12 month-ending,100,0.151930132809674,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,144,144.25,1745.0,data_value,12 month-ending,100,0.241966355842224,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,16,16.25,194.0,data_value,12 month-ending,100,0.0084530853761623,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,162,161.75,2009.0,data_value,12 month-ending,100,0.009368559115608,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,19,18.75,208.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,110,110.41666666666667,1168.0,data_value,12 month-ending,100,0.0305797038137259,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,117,116.91666666666667,1274.0,data_value,12 month-ending,100,0.132797770309042,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2021-11-01,2021,11,NOV,102,101.66666666666667,1219.0,data_value,12 month-ending,100,0.172188167229148,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,5,5.083333333333334,150.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,151,150.91666666666669,1792.0,data_value,12 month-ending,100,0.0351566288429832,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CA,California,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,457,456.91666666666663,6411.0,data_value,12 month-ending,100,0.410797245417743,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,80,79.83333333333334,987.0,data_value,12 month-ending,100,0.0386673993121273,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,109,108.83333333333333,1303.0,data_value,12 month-ending,100,0.0258948095292899,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,32,32.333333333333336,397.0,data_value,12 month-ending,100,0.013978194017333,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,52,52.0,409.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,142,142.41666666666669,1379.0,data_value,12 month-ending,100,0.17375270380483,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,30,29.666666666666664,213.0,data_value,12 month-ending,100,0.0205888408482602,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ID,Idaho,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,12,12.5,150.0,data_value,12 month-ending,100,0.174263464575505,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,232,232.08333333333331,2758.0,data_value,12 month-ending,100,0.171121049542437,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IN,Indiana,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,151,150.66666666666669,1985.0,data_value,12 month-ending,100,0.002520415364452,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KS,Kansas,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,25,24.666666666666668,344.0,data_value,12 month-ending,100,0.070867156294292,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,163,162.91666666666666,1731.0,data_value,12 month-ending,100,0.0579671740174564,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,203,202.75,2150.0,data_value,12 month-ending,100,0.136026767566215,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,157,157.08333333333331,2297.0,data_value,12 month-ending,100,0.127009534414364,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,45,45.166666666666664,501.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MN,Minnesota,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,72,72.33333333333333,868.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,113,113.41666666666667,1477.0,data_value,12 month-ending,100,0.018297065934784,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MS,Mississippi,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,37,36.833333333333336,453.0,data_value,12 month-ending,100,0.101736972704715,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MT,Montana,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,12,12.5,64.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,277,277.0833333333333,3008.0,data_value,12 month-ending,100,0.493488806126996,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NE,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,8,7.666666666666667,92.0,data_value,12 month-ending,100,0.0366472959530915,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,53,52.75,345.0,data_value,12 month-ending,100,0.0504722762996611,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,183,183.41666666666666,2466.0,data_value,12 month-ending,100,0.220085163389312,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,46,46.416666666666664,595.0,data_value,12 month-ending,100,0.0812875955129247,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,28,28.0,364.0,data_value,12 month-ending,100,0.0382904774527996,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,199,199.33333333333334,2432.0,data_value,12 month-ending,100,0.535675838608276,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,297,296.6666666666667,4209.0,data_value,12 month-ending,100,0.0094873445600243,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,44,43.66666666666667,318.0,data_value,12 month-ending,100,0.12410986775178,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,45,44.75,532.0,data_value,12 month-ending,100,0.0466386834565927,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
PR,Puerto Rico,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,44,44.333333333333336,532.0,data_value,12 month-ending,100,0.508056758056758,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,25,25.0,346.0,data_value,12 month-ending,100,0.0429811742456804,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,142,141.75,1528.0,data_value,12 month-ending,100,0.040443635571733,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,2,1.9166666666666665,32.0,data_value,12 month-ending,100,0.0531519081535027,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,200,199.66666666666669,2850.0,data_value,12 month-ending,100,0.153379066908992,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TX,Texas,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,145,145.25,1788.0,data_value,12 month-ending,100,0.262974708020729,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,19,19.25,198.0,data_value,12 month-ending,100,0.0085037629150899,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,177,176.75,2047.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,17,16.75,207.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,108,108.41666666666667,1215.0,data_value,12 month-ending,100,0.0393030263330276,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,101,100.91666666666667,1293.0,data_value,12 month-ending,100,0.146357506988982,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2021-12-01,2021,12,DEC,66,65.66666666666667,1193.0,data_value,12 month-ending,100,0.197854837030095,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,5,5.083333333333334,146.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AL,Alabama,"Synthetic opioids, excl. methadone (T40.4)",2022-01-01,2022,1,JAN,81,80.91666666666667,,missing,12 month-ending,100,0.101213045908425,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
