state_abbr,state_name,year,hs6,goods_description,shipment_records,total_quantity_kg,total_value_usd
TX,Texas,2020,293220,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS AROMA CHEMICALS AMBER GAMMA 7-ACETYL, 1,2,3,4,5,6,7,8-OCTAHYDRO-1,1,6,7- TETRA METHYL NAPHTHALENE HS CODE : 2914 29 50 UN NO 3082,CLASS 9,PKG GROUP III GR WT : 23760.00 KGS NT WT : 20000.00 KGS TR WT : 3760.00 KGS * LIMITED FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,0.0
TX,Texas,2020,293220,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS AROMA CHEMICALS AMBER GAMMA 7-ACETYL, 1,2,3,4,5,6,7,8-OCTAHYDRO-1,1,6,7- TETRA METHYL NAPHTHALENE HS CODE : 29142950 UN NO 3082, CLASS 9, PKG GROUP : III GR WT : 23760.00 KGS NT WT : 20000.00 KGS TR WT : 3760.00 KGS * LIMITED FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,106586.9296875
TX,Texas,2020,293220,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS AROMA CHEMICALS AMBER GAMMA 7-ACETYL, 1,2,3,4,5,6,7,8-OCTAHYDRO-1,1,6,7- TETRA METHYL NAPHTHALENE HS CODE : 29142950 UN NO 3082,CLASS 9, PKG GROUP III GR WT : 23760.00 KGS NT WT : 20000.00 KGS TR WT : 3760.00 KGS * LIMITED FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,124385.6484375
TX,Texas,2020,293220,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS AROMA CHEMICALS AMBER GAMMA 7-ACETYL, 1,2,3,4,5,6,7,8-OCTAHYDRO-1,1,6,7- TETRA METHYL NAPHTHALENE HS CODE: 29142950 UN NO 3082,CLASS 9,PKG GROUP III GR WT : 23650.00 KGS NT WT : 20000.00 KGS TR WT : 3650.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,100000.0,0.0
TX,Texas,2020,293220,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS AROMA CHEMICALS DIHYDROMYRCENOL (4524001) 2,6-DIMETHYL-7-OCTEN-2-OL HS CODE : 2905 22 50 UN NO. 1993, CLASS COMBUSTIBLE LIQUID 3, PKG GROUP: III GR WT : 22680.00 KGS NT WT : 19000.00 KGS TR WT : 3680.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,100000.0,108622.515625
TX,Texas,2020,293220,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS AROMA CHEMICALS DIHYDROMYRCENOL (4524001) 2,6-DIMETHYL-7-OCTEN-2-OL HS CODE : 29052250 UN NO. 1993, CLASS COMBUSTIBLE LIQUID 3, PKG GROUP III GR WT : 22680.00 KGS NT WT : 19000.00 KGS TR WT : 3680.00 KGS * LIMITED FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,104752.75
TX,Texas,2020,293220,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS AROMA CHEMICALS DIHYDROMYRCENOL (4524001) 2,6-DIMETHYL-7-OCTEN-2-OL HS CODE#2905 22 50 UN NO. 1993, CLASS COMBUSTIBLE LIQUID 3,PKG GROUP III GR WT : 22650.00 KGS NT WT : 19000.00 KGS TR WT : 3650.00 KGS * LIMITED FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,106586.9296875
TX,Texas,2020,293220,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS RQ 20100.000 KGS ACETYLBUTYROLACTONE TAN US (ACETYLBUTYROLACTONE) PACKED IN ISO TANK CONTAINER. H.S. CODE: 29322090 GR WT : 23780.00 KGS NT WT : 20100.00 KGS TR WT : 3680.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,67527.5234375
TX,Texas,2020,293331,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS PYRIDINE HS CODE: 29333100 IMO CLASS: 3 UN NO.: 1282 FLASH POINT: 20 DC PACKING GROUP: II COUNTRY OF ORIGIN-INDIA GR WT : 23620.00 KGS NT WT : 19620.00 KGS TR WT : 4000.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,102070.734375
TX,Texas,2020,293339,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER EMPTY DIRTY TANK CONTAINER LAST CARGO : DCEP INTERMEDIATE (4,6-DICHLORO-2-ETHOXYPYRIMIDINE) UN NO.2927,CLASS : 6.1,PKG :II HS CODE : 2933599090 GR WT : 3170.00 KGS NT WT : 10.00 KGS TR WT : 3160.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,10.0,129.61575317382812
TX,Texas,2020,293339,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER EMPTY DIRTY TANK CONTAINER LAST CARGO : DCEP INTERMEDIATE (4,6-DICHLORO-2-ETHOXYPYRIMIDINE) UN NO.2927,CLASS : 6.1,PKG :II HS CODE : 2933599090 GR WT : 3254.00 KGS NT WT : 10.00 KGS TR WT : 3244.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,10.0,129.61575317382812
TX,Texas,2020,293339,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER EMPTY DIRTY TANK CONTAINER LAST CARGO : DCEP INTERMEDIATE (4,6-DICHLORO-2-ETHOXYPYRIMIDINE) UN NO.2927,CLASS : 6.1,PKG :II HS CODE : 2933599090 GR WT : 3410.00 KGS NT WT : 10.00 KGS TR WT : 3400.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,10.0,129.61575317382812
TX,Texas,2020,293339,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS PYRIDINE HS CODE: 29333100 IMO CLASS: 3 UN NO.: 1282 FLASH POINT: 20 DC PACKING GROUP: II GR WT : 23150.00 KGS NT WT : 19400.00 KGS TR WT : 3750.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,79027.171875
TX,Texas,2020,293379,SHIPPER OWN TANK CONTAINER 02X20 ISO TANK CONTAINERS PYRIDINE HS CODE: 29333100 IMO CLASS: 3 UN NO.: 1282 FLASH POINT: 20 DC PACKING GROUP: II GR WT : 23840.00 KGS NT WT : 19790.00 KGS TR WT : 4050.00 KGS TOTAL GR WT : 47330.00 KGS TOTAL NT WT : 39590.00 KGS TOTAL TR WT : 7740.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,0.0
TX,Texas,2020,293399,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS BETA PICOLINE HS CODE: 29333916 IMO CLASS: 3 UN NO.: 2313 FLASH POINT: 38 DC PACKING GROUP: III GR WT : 23350.00 KGS NT WT : 19730.00 KGS TR WT : 3620.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,89857.765625
TX,Texas,2020,293499,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS BETA PICOLINE HS CODE: 29333916 IMO CLASS: 3 UN NO.: 2313 FLASH POINT: 38 DC PACKING GROUP: III GR WT : 23430.00 KGS NT WT : 19810.00 KGS TR WT : 3620.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,89857.765625
TX,Texas,2020,293499,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS BETA PICOLINE HS CODE: 29333916 IMO CLASS: 3 UN NO.: 2313 FLASH POINT: 38 DC PACKING GROUP: III GR WT : 23490.00 KGS NT WT : 19710.00 KGS TR WT : 3780.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,89857.765625
TX,Texas,2020,293499,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS BETA PICOLINE HS CODE: 29333916 IMO CLASS: 3 UN NO.: 2313 FLASH POINT: 38 DC PACKING GROUP: III GR WT : 23520.00 KGS NT WT : 19720.00 KGS TR WT : 3800.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,89857.765625
TX,Texas,2020,293499,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS BETA PICOLINE HS CODE: 29333916 IMO CLASS: 3 UN NO.: 2313 FLASH POINT: 38 DC PACKING GROUP: III GR WT : 23550.00 KGS NT WT : 19670.00 KGS TR WT : 3880.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,89857.765625
TX,Texas,2020,293499,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS BETA PICOLINE HS CODE: 29333916 IMO CLASS: 3 UN NO.: 2313 FLASH POINT: 38 DC PACKING GROUP: III GR WT : 23670.00 KGS NT WT : 19720.00 KGS TR WT : 3950.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,89857.765625
TX,Texas,2020,293499,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS BETA PICOLINE HS CODE: 29333916 IMO CLASS: 3 UN NO.: 2313 FLASH POINT: 38 DC PACKING GROUP: III GR WT : 23680.00 KGS NT WT : 19630.00 KGS TR WT : 4050.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,0.0
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (NATURAL MIXED TOCOPHEROL) H S CODE : 29369000 GR WT : 23615.00 KGS NT WT : 19900.00 KGS TR WT : 3715.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,106586.9296875
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE .38231900 GR WT : 23510.00 KGS NT WT : 19795.00 KGS TR WT : 3715.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,104752.75
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO. 38231900 GR WT : 23415.00 KGS NT WT : 19785.00 KGS TR WT : 3630.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,0.0
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO. 38231900 GR WT : 23570.00 KGS NT WT : 19790.00 KGS TR WT : 3780.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,104752.75
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO.38231900 GR WT : 23405.00 KGS NT WT : 19605.00 KGS TR WT : 3800.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,106586.9296875
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO.38231900 GR WT : 23445.00 KGS NT WT : 19795.00 KGS TR WT : 3650.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,0.0
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO.38231900 GR WT : 23485.00 KGS NT WT : 19735.00 KGS TR WT : 3750.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,104752.75
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO.38231900 GR WT : 23580.00 KGS NT WT : 19780.00 KGS TR WT : 3800.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,106586.9296875
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO.38231900 GR WT : 23590.00 KGS NT WT : 19790.00 KGS TR WT : 3800.00 KGS DDC PREPAID FREIGHT PREPAID,2,200000.0,213173.859375
TX,Texas,2020,293628,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS SOYA DOD MIXED TOCOPHEROL (VOD T CONC C) H.S.CODE NO.38231900 GR WT : 23620.00 KGS NT WT : 19800.00 KGS TR WT : 3820.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,0.0
TX,Texas,2020,310210,UREA FCC,1,1250.0,3110.256
TX,Texas,2020,310210,UREA FCC.,1,1250.0,3153.738
TX,Texas,2020,310210,UREA USP,3,14850.0,59749.768000000004
TX,Texas,2020,310210,UREA USP.,11,37900.0,142141.029
TX,Texas,2020,310230,NITRATO DE AMONIO ACS GRADO REACTIVO,6,16000.0,35177.375
TX,Texas,2020,310250,NITRATO DE SODIO ACS GRADO REACTIVO,1,1250.0,3373.265
TX,Texas,2020,310250,NITRATO DE SODIO FCC GRADO REACTIVO,12,13800.0,32855.245
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 H S CODE: 34021300 GR WT : 24070.00 KGS NT WT : 20000.00 KGS TR WT : 4070.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,122446.3203125
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 20000.00 KGS NT WT : 20000.00 KGS TR WT : 3860.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,116766.78125
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 23810.00 KGS NT WT : 20000.00 KGS TR WT : 3810.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,0.0
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 24020.00 KGS NT WT : 20000.00 KGS TR WT : 4020.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,122446.3203125
TX,Texas,2020,340242,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175, HS CODE: 34021300 GR WT : 23640.00 KGS NT WT : 20000.00 KGS TR WT : 3640.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,100000.0,122446.3203125
TX,Texas,2020,340242,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175, HS CODE: 34021300 GR WT : 23800.00 KGS NT WT : 20000.00 KGS TR WT : 3800.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,100000.0,122446.3203125
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 23620.00 KGS NT WT : 20000.00 KGS TR WT : 3620.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,4,400000.0,238620.328125
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 23640.00 KGS NT WT : 20000.00 KGS TR WT : 3640.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,78979.890625
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 23650.00 KGS NT WT : 20000.00 KGS TR WT : 3650.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,79540.109375
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 23780.00 KGS NT WT : 20000.00 KGS TR WT : 3780.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,78979.890625
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 23830.00 KGS NT WT : 20000.00 KGS TR WT : 3830.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,0.0
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175 HS CODE: 34021300 GR WT : 24050.00 KGS NT WT : 20000.00 KGS TR WT : 4050.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,78979.890625
TX,Texas,2020,340242,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS ETHOXYLATED LAURYL MYRISTYL ALCOHOL 6 MOLES (RHODASURF 6NAT) - LARYDET 175, HS CODE: 34021300 GR WT : 23680.00 KGS NT WT : 20000.00 KGS TR WT : 3680.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM",1,100000.0,79540.109375
TX,Texas,2020,340242,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS VEGAROL C1618 TA (CETO STEARYL ALCOHOL) KOSHER QUALITY KOSHER ID NO. : LGV-PQKD H. S. CODE NO. : 38237090 IDH NO. : 835103 GR WT : 22020.00 KGS NT WT : 18340.00 KGS TR WT : 3680.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,96776.265625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS CASTOR OIL FATTY ACID (RICINOLEIC ACID < 90%) CETSHNO: 38231900 PACKING IN 1 LIQUID BULK ISO TANK CONTAINER(S) GR WT : 24010.00 KGS NT WT : 20130.00 KGS TR WT : 3880.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,51222.14453125
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS CASTOR OIL FATTY ACID (RICINOLEIC ACID < 90%) CETSHNO: 38231900 PACKING IN 1 LIQUID BULK ISO TANK CONTAINER(S) GR WT : 24375.00 KGS NT WT : 20305.00 KGS TR WT : 4070.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,0.0
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE : 38231900 GR WT : 23230.00 KGS NT WT : 19550.00 KGS TR WT : 3680.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,30933.3359375
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE : 38231900 GR WT : 23300.00 KGS NT WT : 19600.00 KGS TR WT : 3700.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,0.0
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE : 38231900 GR WT : 23400.00 KGS NT WT : 19620.00 KGS TR WT : 3780.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,45277.6640625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE : 38231900 GR WT : 23490.00 KGS NT WT : 19710.00 KGS TR WT : 3780.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,45277.6640625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE : 38231900 GR WT : 23620.00 KGS NT WT : 19870.00 KGS TR WT : 3750.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,30933.3359375
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE: 38231900 GR WT : 23230.00 KGS NT WT : 19610.00 KGS TR WT : 3620.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,29668.337890625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE: 38231900 GR WT : 23500.00 KGS NT WT : 19700.00 KGS TR WT : 3800.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,29668.337890625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE: 38231900 GR WT : 23520.00 KGS NT WT : 19650.00 KGS TR WT : 3870.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,29668.337890625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) H S CODE: 38231900 GR WT : 23520.00 KGS NT WT : 19720.00 KGS TR WT : 3800.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,29668.337890625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) TARIFF CODE: 38231900 GR WT : 23380.00 KGS NT WT : 19700.00 KGS TR WT : 3680.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,29668.337890625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) TARIFF CODE: 38231900 GR WT : 23500.00 KGS NT WT : 19800.00 KGS TR WT : 3700.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,29668.337890625
TX,Texas,2020,382319,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS IP NON GM SOY DISTILL (SOYA TOCO RICH FATTY ACID FROM REFINING) TARIFF CODE: 38231900 GR WT : 23650.00 KGS NT WT : 19840.00 KGS TR WT : 3810.00 KGS FREIGHT PAYABLE AT ROTTERDAM DESTINATION CHARGES PAYABLE AT ROTTERDAM,1,100000.0,29668.337890625
TX,Texas,2020,382319,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS MATERIAL: RICINOLEIC ACID (STANDARD,LIQUID,ISOTANK) QUANTITY : 19.500 MTS (42989 LBS) PACKING: IN BULK IN ISO TANK H S CODE : 38231900 GR WT : 23140.00 KGS NT WT : 19500.00 KGS TR WT : 3640.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,39253.48046875
TX,Texas,2020,382319,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINERS MATERIAL:RICINOLEIC ACID (STANDARD,LIQUID,ISOTANK) QUANTITY : 19.870 MTS (43805 LBS) PACKING: IN BULK IN ISO TANK H S CODE : 38231900 GR WT : 23680.00 KGS NT WT : 19870.00 KGS TR WT : 3810.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,53694.71484375
TX,Texas,2020,382499,LOADED ONTO 20 PALLETS LOADED INTO 1 20'DRY CONTAINER CHEMICAL NON HAZARDOUS AS PER DETAIL : MARCOL 52 NDGX 80 DRUMS OF 175 KGS NET HS CODE 27101985 PURCHASE ORDER N 4524333131 DATED OF 04/08/2020 SECOND NOTIFY : UNIVAR USA CONTACT :HENRY PONCE 34 NET WEIGHT :14000.0000 KGS,1,100000.0,0.0
TX,Texas,2020,382499,LOADED ONTO 20 PALLETS LOADED INTO 1 20'DRY CONTAINER CHEMICAL NON HAZARDOUS AS PER DETAIL : MARCOL 52 NDGX 80 DRUMS OF 175 KGS NET HS CODE 27101985 PURCHASE ORDER N 4524348296 DATED OF 19/08/2020 SECOND NOTIFY : UNIVAR USA CONTACT :HENRY PONCE 34 NET WEIGHT :14000.0000 KGS,2,200000.0,113219.3828125
