state_abbr,state_name,year,hs6,goods_description,shipment_records,total_quantity_kg,total_value_usd
NJ,New Jersey,2016,280920,ACIDO FOSFOROSO.(ORDEN 20),1,2.0,309.315
NJ,New Jersey,2016,281000,ACIDO BORICO.(ORDEN 4),1,136.0,2298.6419999999994
NJ,New Jersey,2016,281119,ACIDO PERCLORICO.(ORDEN 2),1,334.0,3252.885
NJ,New Jersey,2016,281119,ACIDO SULFOSALICILICO.(ORDEN 15),1,3.0,427.319
NJ,New Jersey,2016,282510,HIDRATO DE HIDRAZINA,1,17944.0,64341.872
NJ,New Jersey,2016,282590,HIDOXIDO DE CALCIO,1,275.0,2688.03
NJ,New Jersey,2016,282619,FLORURO DE POTASIO.(ORDEN 4),1,50.0,2166.424
NJ,New Jersey,2016,282720,CLORURO DE CALCIO,1,50.0,613.8149999999999
NJ,New Jersey,2016,282720,CLORURO DE CALCIO.(ORDEN 5),1,50.0,845.307
NJ,New Jersey,2016,282739,CLORURO CUPROSO,1,200.0,3635.159
NJ,New Jersey,2016,282739,CLORURO DE BARIO DIHIDRATADO.(ORDEN 16),1,40.0,579.098
NJ,New Jersey,2016,282739,CLORURO DE BARIO DIHIDRATADO.(ORDEN 8),1,10.0,148.713
NJ,New Jersey,2016,282739,CLORURO DE CESIO.(ORDEN 18),1,1.0,789.7649999999999
NJ,New Jersey,2016,282739,CLORURO DE CESIO.(ORDEN 7),1,1.0,608.413
NJ,New Jersey,2016,282739,CLORURO DE COBALTO HEXAHIDRATADO.(ORDEN 9),1,10.0,677.719
NJ,New Jersey,2016,282739,CLORURO DE METILENO AZUL TRIHIDRATADO.(ORDEN 16),1,1.0,282.958
NJ,New Jersey,2016,282760,YODURO DE POTASICO.(ORDEN 4),1,200.0,9892.138
NJ,New Jersey,2016,282760,YODURO DE POTASIO,2,600.0,23559.999
NJ,New Jersey,2016,282760,YODURO DE POTASIO.(ORDEN 32),1,100.0,4424.581
NJ,New Jersey,2016,282760,YODURO POTASICO.(ORDEN 6),1,100.0,5124.337
NJ,New Jersey,2016,282990,PERYODATO POTASICO.(ORDEN 17),1,1.0,439.401
NJ,New Jersey,2016,283210,METABISULFITO SODICO.(ORDEN 18),1,10.0,291.955
NJ,New Jersey,2016,283230,TIOSULFATO DE SODIO.(ORDEN 9),1,100.0,1121.664
NJ,New Jersey,2016,283321,SULFATO DE MAGNESIO.(ORDEN 6),1,50.0,693.012
NJ,New Jersey,2016,283324,SULFATO NIQUELOSO,1,2.0,1068.711
NJ,New Jersey,2016,283329,SULFATO DE MERCURIO.(ORDEN 8),1,10.0,4113.3
NJ,New Jersey,2016,283329,SULFATO FERRICO(ORDEN 20),1,12.0,951.876
NJ,New Jersey,2016,283329,SULFATO FERRICO-AMONICO.(ORDEN 3),1,5.0,477.501
NJ,New Jersey,2016,283329,SULFATO FERRICO.(ORDEN 12),1,24.0,1824.638
NJ,New Jersey,2016,283329,SULFATO MANGANESO.(ORDEN 4),1,50.0,656.8470000000001
NJ,New Jersey,2016,283429,NITRATO DE BISMUTO PENTAHIDRATADO.(ORDEN 6),1,3.0,370.695
NJ,New Jersey,2016,283429,NITRATO LITIO,1,5.0,516.356
NJ,New Jersey,2016,283522,FOSFATO SODICO(MONOBASICO).(ORDEN 6),1,100.0,1425.568
NJ,New Jersey,2016,283522,FOSFATO SODICO.(ORDEN 5),1,100.0,1544.5229999999997
NJ,New Jersey,2016,283620,CARBONATO SODICO.(ORDEN 5),1,200.0,2151.263
NJ,New Jersey,2016,283640,BICARBONATO DE POTASIO,1,25.0,397.109
NJ,New Jersey,2016,283720,FERROCIANURO DE POTASIO,1,25.0,805.031
NJ,New Jersey,2016,284150,"DICROMATO DE POTASIO.(ORDEN 6,7)",1,11.0,1646.64
NJ,New Jersey,2016,284170,MOLIBDATO DE SODIO,2,100.0,8979.326000000001
NJ,New Jersey,2016,284290,TIOCIANATO DE AMONIO,1,200.0,2474.208
NJ,New Jersey,2016,284290,TIOCIANATO DE POTASIO,1,50.0,1221.173
NJ,New Jersey,2016,284290,TIOCINATO DE POTASIO (ORDEN 11),1,10.0,654.184
NJ,New Jersey,2016,290110,HEXANE (ORDEN 3),1,2584.0,9001.026
NJ,New Jersey,2016,290110,HEXANE.(ORDEN 2),1,413.0,595.607
NJ,New Jersey,2016,290110,HEXANE.(ORDEN 3),1,413.0,4590.34
NJ,New Jersey,2016,290110,HEXANO (ORDEN 35),1,1209.0,4462.486
NJ,New Jersey,2016,290313,CLOROFORMO GRADO A C S (ORDEN 1),1,1217.0,4310.451
NJ,New Jersey,2016,290313,CLOROFORMO GRADO A C S (ORDEN 12),1,653.0,4050.495
NJ,New Jersey,2016,290313,CLOROFORMO GRADO A C S.(ORDEN 1),1,1217.0,4131.269
NJ,New Jersey,2016,290512,"ISOPROPONOL (ALCOHOL PROPILICO).(ORDEN 2,11)",1,4997.0,8776.045
NJ,New Jersey,2016,290519,DECANO.(ORDEN 8),1,13.0,716.092
NJ,New Jersey,2016,290719,DIMETILFENOL.(ORDEN 14),1,1.0,69.117
NJ,New Jersey,2016,291540,ACIDO TRICLOROACETICO,1,100.0,1729.78
NJ,New Jersey,2016,291711,ACIDO OXALICO (ORDEN 11),1,50.0,817.664
NJ,New Jersey,2016,291711,OXALATO AMONICO.(ORDEN 12),1,100.0,2535.177
NJ,New Jersey,2016,291735,ANHIDRIDO FTALICO.(ORDEN 16),1,20.0,875.092
NJ,New Jersey,2016,291812,ACIDO TARTARICO.(ORDEN 10),1,50.0,1465.313
NJ,New Jersey,2016,291813,TARTRATO DE POTASIO Y ANTIMONIO.(ORDEN 4),1,3.0,304.848
NJ,New Jersey,2016,291813,TARTRATO DE POTASIO.(ORDEN 7),1,10.0,960.314
NJ,New Jersey,2016,291821,ACIDO SALICILICO.(ORDEN 37),1,10.0,403.6480000000001
NJ,New Jersey,2016,292121,ETILENDIAMINA.(ORDEN 13),1,0.0,182.768
NJ,New Jersey,2016,292211,SOLUCION ACIMETRICA.(ORDEN 13),1,0.0,489.733
NJ,New Jersey,2016,292242,ACIDO GLUTAMICO.(ORDEN 19),1,3.0,88.752
NJ,New Jersey,2016,292249,GLICINA.(ORDEN 17),1,50.0,1376.548
NJ,New Jersey,2016,292419,DIMETILFORMAMIDA.(ORDEN 45),1,48.0,271.086
NJ,New Jersey,2016,292690,ACETONITRILO.(ORDEN 7),1,598.0,5128.969
NJ,New Jersey,2016,293211,TETRAHIDROFURANO.(ORDEN 1),1,64.0,535.517
NJ,New Jersey,2016,293329,METILIMADAZOLE.(ORDEN 7),1,5.0,744.434
NJ,New Jersey,2016,320412,COLORANTES ACIDOS(ANARANJADO DE METIL).(ORDEN 10),1,1.0,96.304
NJ,New Jersey,2016,320412,COLORANTES ACIDOS(CRISTAL VIOLETA).(ORDEN 5),1,0.0,97.71
NJ,New Jersey,2016,320412,COLORANTES ACIDOS(METIL ROJO).(ORDEN 16),1,0.0,292.062
NJ,New Jersey,2016,340399,ACEITE IRM.(ORDEN 15),1,4.0,163.449
NJ,New Jersey,2016,350300,BROMOTANATO DE GELATINA,1,12.0,1217.017
NJ,New Jersey,2016,382200,MATERIAL DE REFERENCIA CERTIFICADO (COBRE).(ORDEN 28),1,2.0,50.203
NJ,New Jersey,2016,382200,MATERIAL DE REFERENCIA CERTIFICADO (NIQUEL).(ORDEN 30),1,1.0,33.486
NJ,New Jersey,2016,382200,MATERIAL DE REFERENCIA CERTIFICADO(CONDUCTIVIDAD).(ORDEN 5),1,1.0,37.661
NJ,New Jersey,2016,382200,MATERIAL DE REFERENCIA CERTIFICADO(CROMO).(ORDEN 29),1,3.0,83.69
NJ,New Jersey,2016,382200,MATERIAL DE REFERENCIA CERTIFICADO(MUREXIDO).(ORDEN 11),1,0.0,445.171
NJ,New Jersey,2016,382200,MATERIAL DE REFERENCIA CERTIFICADO.(CINC)(ORDEN 31),1,2.0,50.203
NJ,New Jersey,2016,382200,MATERIALES DE REFERENCIA CERTIFICADO(ETANOL).(ORDEN 14),1,2.0,231.674
NJ,New Jersey,2016,382200,REACTIVOS DE REFERENCIA CERTIFICADO(CROMO).(ORDEN 23),1,2.0,52.43
NJ,New Jersey,2016,382200,REACTIVOS DE REFERENCIA CERTIFICADO(ORO).(ORDEN 24),1,1.0,218.668
NJ,New Jersey,2016,382200,REACTIVOS DE REFERENCIA CERTIFICADOS(ALCOHOL).(ORDEN 3),1,0.0,5.843
NJ,New Jersey,2016,382200,REACTIVOS DE REFERENCIA CERTIFICADOS(CADMIO).(ORDEN 22),1,1.0,34.953
NJ,New Jersey,2016,382200,REACTIVOS DE REFERENCIA CERTIFICADOS(MAGNESIO).(ORDEN 25),1,1.0,34.953
NJ,New Jersey,2016,382200,REACTIVOS DE REFERENCIA CERTIFICADOS(SULFOLAMIDA).(ORDEN 12),1,1.0,80.803
NJ,New Jersey,2016,382200,TABLETAS DE CLORO PARA ANALISIS DE AGUA.(ORDEN 33),1,2.0,187.29
NJ,New Jersey,2016,382200,UREA GRADO REACTIVO.(ORDEN 14),1,50.0,657.272
NJ,New Jersey,2016,392350,TAPAS DE PLASTICO.(ORDEN 10),1,60.0,489.609
NJ,New Jersey,2016,392350,TAPAS DE PLASTICO.(ORDEN 18),1,16.0,726.268
NJ,New Jersey,2016,392350,TAPAS DE PLASTICO.(ORDEN 19),1,14.0,444.215
NJ,New Jersey,2016,392350,TAPAS DE PLASTICO.(ORDEN 8),1,11.0,495.081
NJ,New Jersey,2016,392690,EMBUDOS DE PLASTICO (ORDEN 13),1,3.0,42.777
NJ,New Jersey,2016,392690,INSERTOS DE PLASTICO PAQUETE CON 2,1,4.0,1510.661
NJ,New Jersey,2016,392690,MANGUERA DE PLASTICO.(ORDEN 18),1,5.0,99.607
NJ,New Jersey,2016,392690,PUNTAS DE PLASTICO CAJA CON 10 PAQUETES,1,100.0,1648.014
NJ,New Jersey,2016,392690,"TINETAS DE PLASTICO.(ORDEN 8,9)",1,275.0,1130.875
NJ,New Jersey,2016,392690,TUBOS DE PLASTICO CAJA CON 10 PAQUETES,1,50.0,787.635
NJ,New Jersey,2016,701090,"BOTELLAS DE VIDRIO.(ORDEN 15,16)",1,23.0,389.623
NJ,New Jersey,2016,701090,BOTELLAS DE VIDRIO.(ORDEN 9),1,525.0,1771.1259999999995
NJ,New Jersey,2016,701090,"FRASCO DE VIDRIO(ORDEN 13,14)",1,35.0,503.951
NJ,New Jersey,2016,731029,TAMBOS CON SUS TAPAS.(ORDEN 15),1,2000.0,5423.93
NJ,New Jersey,2016,732399,CEDAZOS.(ORDEN 10/12),1,9.0,375.271
NJ,New Jersey,2016,761699,TAMICES DE ALUMINIO.(ORDEN 14),1,0.0,436.096
NJ,New Jersey,2016,761699,TAMICES DE ALUMINIO.(ORDEN 21),1,0.0,145.019
NJ,New Jersey,2016,761699,TAMICES DE ALUMINIO.(ORDEN 22/27),1,4.0,463.753
NJ,New Jersey,2016,842121,FILTROS DE LIQUIDOS PAQUETE CON 150,1,28.0,363.3450000000001
NJ,New Jersey,2016,842139,FILTRO PARA CAMPANA EXTRACTORA,1,30.0,807.841
NJ,New Jersey,2016,842191,ROTOR PARA CENTRIFUGA CON ACCESORIOS,1,7.0,1099.682
NJ,New Jersey,2016,842381,"APARATO DE PESAR DE FUNCIONAMIENTO ELECTRONICO.(ORDEN 26,27)",1,424.0,441.811
NJ,New Jersey,2016,842382,BASCULA ANALITICA,1,28.0,3638.735
NJ,New Jersey,2016,842382,BASCULA ELECTRONICA,1,28.0,2787.5159999999996
NJ,New Jersey,2016,842382,BASCULAS ELECTRONICAS,2,263.0,9025.447
NJ,New Jersey,2016,851430,HORNO PARA LABORATORIO.(ORDEN 13),1,413.0,499.197
NJ,New Jersey,2016,901290,MORTAJA AGATA PARA USO DE LA LOBORATORIO.(ORDEN 20),1,7.0,166.208
NJ,New Jersey,2016,902580,HIDROMETRO.(ORDEN 17),1,1209.0,20.816000000000003
NJ,New Jersey,2016,902780,APARATO PARA ANALISIS FISICOS DE LIQUIDOS POR CALENTAMIENTO Y VIBRACION.(ORDEN 17),1,134.0,214.616
NJ,New Jersey,2016,902780,APARATO PARA ANALISIS FISICOS DE LIQUIDOS POR CALENTAMIENTO Y VIBRACION.(ORDEN 34),1,1209.0,562.296
NJ,New Jersey,2016,902780,APARATO PARA ANALISIS FISICOS DE LIQUIDOS POR CALENTAMIENTO Y VIBRACION.(ORDEN 9),1,413.0,1827.89
NJ,New Jersey,2016,902780,CONSISTOMETRO.(ORDEN 21),1,424.0,610.734
NJ,New Jersey,2016,902780,MEDIDOR DE PH NO HUMANOS,1,28.0,549.302
NY,New York,2016,281122,DIOXIDO DE SILICIO,32,481404.0,264220.099
NY,New York,2016,281122,DIOXIDO DE SILICIO AMORFO,1,20630.0,9062.483
NY,New York,2016,281122,SILICA FUME UNDENSIFIED (DIOXIDO DE SILICIO),2,37422.0,18921.95
NY,New York,2016,291539,ACETATO DE METILO ( METHYL ACETATE ),2,131542.0,42310.04
NY,New York,2016,720529,HIERRO EN POLVO,1,45.0,652.995
OH,Ohio,2016,220190,AGUA,3,2798.0,11110.859
OH,Ohio,2016,220710,ALCOHOL ETILICO,3,2798.0,6426.3640000000005
OH,Ohio,2016,271020,ETER PETROLEO,3,2798.0,16750.659
OH,Ohio,2016,271020,ETHER PETROLEO,1,734.0,11863.53
OH,Ohio,2016,281119,ACIDO PERCLORICO,3,12694.0,99546.612
OH,Ohio,2016,281830,HIDROXIDO ALUMINICO,1,8.0,660.108
OH,Ohio,2016,282010,DIOXIDO DE MANGANESO,1,10.0,826.683
OH,Ohio,2016,282110,OXIDOS FERRICO,1,1.0,75.416
OH,Ohio,2016,282300,DIOXIDO DE TITANIO,2,12.0,286.144
OH,Ohio,2016,282570,ACIDO MOLIBDICO,1,7.0,639.807
OH,Ohio,2016,282570,OXIDO MOLIBDENO,1,14.0,1288.684
OH,Ohio,2016,282580,OXIDO ANTIMONIO,1,5.0,225.27
OH,Ohio,2016,282590,OXIDO CUPRICO,1,3.0,470.877
OH,Ohio,2016,282619,FLUORURO DE POTASIO ANHIDRO,1,50.0,2040.528
OH,Ohio,2016,282739,CLORUDO DE BISMUTO,1,33.0,674.943
OH,Ohio,2016,282739,CLORURO CUPRICO,1,11.0,1008.382
OH,Ohio,2016,282739,CLORURO CUPROSO,1,26.0,2226.386
OH,Ohio,2016,282739,CLORURO DE COBALTO,1,10.0,1684.987
OH,Ohio,2016,282739,CLORURO DE LITIO,2,38.0,2706.593
OH,Ohio,2016,282739,TRICLORURO DE ANTIMONIO,1,66.0,1577.057
OH,Ohio,2016,282760,YODURO DE AMONIO,1,20.0,477.724
OH,Ohio,2016,282990,IODATO DE SODIO,1,1.0,304.974
OH,Ohio,2016,283340,PERSULFATO DE POTASIO,2,54.0,1248.7
OH,Ohio,2016,283410,COBALTINITRITO DE SODIO,1,8.0,708.852
OH,Ohio,2016,283911,METASILICATOS,1,6.0,603.489
OH,Ohio,2016,284161,PERMANGANATO DE POTASIO,2,170.0,3851.939
OH,Ohio,2016,284170,MOLIBDATO DE AMONIO,5,330.0,22853.743
OH,Ohio,2016,284180,ACIDO FOSFOWOLFRANO,1,23.0,2004.25
OH,Ohio,2016,285210,NITRATO MERCUROSO DIHIDRATADO,1,1.0,596.445
OH,Ohio,2016,290110,HEPTANO,3,2798.0,8277.398000000001
OH,Ohio,2016,290110,HEXANO,4,3936.0,10406.367
OH,Ohio,2016,290110,PENTANO,1,734.0,569.857
OH,Ohio,2016,290110,"TRIMETHYLPENTANO, 2,2,4-",1,734.0,4126.303
OH,Ohio,2016,290110,TRIMETILPENTANO,3,3202.0,9438.39
OH,Ohio,2016,290211,CICLOHEXANO,1,184.0,700.797
OH,Ohio,2016,290312,CLORURO DE METILENO / DICLOROMETANO,1,442.0,1576.658
OH,Ohio,2016,290312,DICLOROMETANO (CLORURO D/METILENO),2,734.0,2625.7239999999993
OH,Ohio,2016,290313,CLOROFORMO,2,633.0,2497.8230000000003
OH,Ohio,2016,290420,NITROBENCENO,1,361.0,3527.316
OH,Ohio,2016,290511,ALCOHOL METILICO (METANOL),2,1660.0,13688.314
OH,Ohio,2016,290511,METANOL / ALCOHOL METILICO,1,1138.0,8994.643
OH,Ohio,2016,290512,ALCOHOL ISO-PROPILICO,1,552.0,2207.276
OH,Ohio,2016,290512,ALCOHOL ISOPROPILICO,1,9.0,1682.007
OH,Ohio,2016,290621,ALCOHOL BENSILICO,1,238.0,1531.016
OH,Ohio,2016,290722,HIDROQUINONA,1,46.0,371.557
OH,Ohio,2016,290729,PIROGALOL,1,9.0,766.073
OH,Ohio,2016,290899,NITROSO-R SALT,2,2.0,564.954
OH,Ohio,2016,291411,ACETONA,2,514.0,1902.113
OH,Ohio,2016,291529,ACETATO DE CADMIO,1,4.0,206.271
OH,Ohio,2016,291531,ACETATO DE ETILO,2,447.0,2093.272
OH,Ohio,2016,291631,ACIDO BENZOICO,1,5.0,215.82700000000003
OH,Ohio,2016,291813,TARTRATO DE POTASIO Y AMONIO,1,13.0,734.01
OH,Ohio,2016,291829,ACIDO GALICO,1,10.0,741.477
OH,Ohio,2016,292142,ACIDO SULFANILICO,1,22.0,1879.657
OH,Ohio,2016,292690,ACETONITRILO,4,8416.0,42604.871
OH,Ohio,2016,292800,FENILHIDRAZINA (HIDRAZODENCENO),1,0.0,53.547
OH,Ohio,2016,293299,DIOXANO,1,236.0,1667.812
OH,Ohio,2016,293349,HIDROXIQUINOLINA,1,1.0,290.648
OH,Ohio,2016,293352,ACIDO BARBURICO.(ORDEN 1),1,3.0,367.597
OH,Ohio,2016,293369,HEXAMETILENTETRAMINA (METENAMINA),1,20.0,623.629
OH,Ohio,2016,320190,ACIDO TANICO,2,47.0,3158.2709999999997
OH,Ohio,2016,382200,REACTIVOS COMPUESTOS,2,638.0,13903.052
OH,Ohio,2016,382490,PREPARACION CONSTITUIDA POR POLIDIMENTIL SILOXANO Y COMPUESTOS NITROGENADOS EN SOLUCION ACUOSA,2,2880.0,11001.616
OH,Ohio,2016,UNKNOWN,FENOL SODICO ROJO,1,1.0,75.687
PA,Pennsylvania,2016,280800,ACIDO NITRICO,1,17328.0,18901.867
PA,Pennsylvania,2016,281119,ACIDO PERCLORICO.(ORDEN 2),1,334.0,3104.309
PA,Pennsylvania,2016,283230,TIOSULFATO SODICO (PENTAHIDRATADO).(ORDEN 4),1,30.0,388.046
PA,Pennsylvania,2016,283429,NITRATO DE SODIO.(ORDEN 5),1,200.0,2260.181
PA,Pennsylvania,2016,283529,FOSFATO AMONICO.(ORDEN 6),1,68.0,877.482
PA,Pennsylvania,2016,283699,CARBONATO CALCICO.(ORDEN 7),1,0.0,577.011
PA,Pennsylvania,2016,285000,BOROHIDRURO DE POTASIO,2,300.0,14819.976999999999
PA,Pennsylvania,2016,285000,"BOROSPEC K POTASSIUM BOROHYDRIDE, BOROHIDRURO DE POTASIO",1,200.0,9729.697
PA,Pennsylvania,2016,293090,SULFOXIDO DE DIMETILO.(ORDEN 1),1,26.0,813.55
PA,Pennsylvania,2016,350510,LOS DEMAS ALMIDONES.(ORDEN 3),1,10.0,950.432
PA,Pennsylvania,2016,382200,MATERIAL DE REFERENCIA CERTIFICADO (HEXAZINONA).(ORDEN 8),1,2.0,754.1259999999999
PA,Pennsylvania,2016,392350,TAPAS DE PLASTICO,2,559.0,27899.578
PA,Pennsylvania,2016,392350,"TAPONES DE PLASTICO ,TAPAS DE PLASTICO",1,316.0,7656.195999999999
PA,Pennsylvania,2016,392390,TARIMAS DE PLASTICO,1,36.0,4.312
PA,Pennsylvania,2016,482370,EMPAQUE PULPA DE PAPEL O CARTON MOLDEADO,1,998.0,3118.762
PA,Pennsylvania,2016,701090,RECIPIENTES DE VIDRIO,1,545.0,1910.142
PA,Pennsylvania,2016,701090,"RECIPIENTES DE VIDRIO ,BOTELLAS DE VIDRIO",1,954.0,3345.317
PA,Pennsylvania,2016,741999,TAMICES (ORDEN 11),1,0.0,40.63700000000001
PA,Pennsylvania,2016,842129,MEMBRANA FILTRANTE.(ORDEN 13),1,0.0,213.648
PA,Pennsylvania,2016,902580,DENSIMETROS.(ORDEN 12),1,53.0,976.965
PA,Pennsylvania,2016,902780,COPAS PARA ENSAYO DE VISCOSIDAD.(ORDEN 9),1,53.0,329.085
PA,Pennsylvania,2016,902790,COLUMNA DE ANALISIS.(ORDEN 10),1,0.0,821.584
SC,South Carolina,2016,282739,CLORURO FERRICO DE HIERRO,1,228.0,2049.295
SC,South Carolina,2016,282739,CLORURO FERROSO,1,40.0,358.502
TN,Tennessee,2016,291539,ACETATO DE METILO ( METHYL ACETATE ),1,65771.0,21155.014
TN,Tennessee,2016,291550,ACIDO PROPIONICO,2,162909.0,190806.587
TN,Tennessee,2016,291560,"GMN-P0131513 : DIISOBUTANOATO DE 2,2,4-TRIMETILPENTANODIOL, DIISOBUTIRATO DE 2,2,4-TRIMETILPENTANODIOL GRADO TECNICO CON IMPUREZAS PROPIAS DEL PROCESO TIPO EASTMAN TXIB (TM) FORMULATION ADDITIVE (CODIGO GMN-P0131513)",1,6922.0,18580.472
TN,Tennessee,2016,291712,"GMN-P0041300 : ADIPATO DE DIOCTILO, ADIPATO DE DI(2-ETIL-HEXILO) DIESTER DEL ACIDO ADIPICO Y EL 2-ETILHEXANOL(ISOMERO DE ALCOHOL OCTILICO) GRADO TECNICO CON IMPUREZAS PROPIAS DEL PROCESO, TIPO EASTMAN(TM) DOA PLASTICIZER(GMN-P0041300)",1,12673.0,18533.063
TN,Tennessee,2016,381220,"425 PLASTICIZER : PLASTIFICANTE COMPUESTO, CONSTITUIDO POR UNA MEZCLA DE TEREFTALATO DE DIOCTILO Y DIBENZOATOS DEL DIETILENGLICOL TIPO EASTMAN (TM) 425 PLASTICIZER",1,14606.0,33653.026
TX,Texas,2016,220710,ALCOHOL ETILICO 200° PROOF / ETHANOL ANHYDROUS,1,85028.0,74591.33
TX,Texas,2016,220710,ALCOHOL ETILICO 200° PROOF // ETHANOL ANHYDROUS.,3,252845.0,221650.662
TX,Texas,2016,220710,ALCOHOL ETILICO ANHIDRO 200 PROOF.,3,256874.0,241723.54499999998
TX,Texas,2016,271012,ACEITE LIGERO DEL PETROLEO CONSTITUIDO POR HIDROCARBUROS ALIFATICOS EL CUAL DESTILA EL 90 POR CIENTO DEL PRODUCTO A 210 GRADOS CENTIGRADOS. TIPO: 142 SOLVENT,1,85650.0,60004.974
TX,Texas,2016,271012,ACEITE LIGERO DEL PETROLEO CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 183.88 GRADOS CENTIGRADOS. TIPO: ODORLESS MINERAL SPIRITS,1,50443.0,49484.133
TX,Texas,2016,271012,ACEITE LIGERO DEL PETROLEO CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 185 GRADOS CENTIGRADOS. TIPO: ODORLESS MINERAL SPIRITS,1,50480.0,49520.375
TX,Texas,2016,271012,ACEITE LIGERO DEL PETROLEO CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 186.66 GRADOS CENTIGRADOS. TIPO: ODORLESS MINERAL SPIRITS,1,46934.0,46514.671
TX,Texas,2016,271012,ACEITE LIGERO DEL PETROLEO CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 188.33 GRADOS CENTIGRADOS. TIPO: ODORLESS MINERAL SPIRITS,2,99438.0,97549.258
TX,Texas,2016,271012,ACEITE LIGERO DEL PETROLEO CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO)ES A 185 GRADOS CENTIGRADOS. TIPO: ODORLESS MINERAL SPIRITS,1,50452.0,49492.94
TX,Texas,2016,271012,"ACEITE LIGERO DEL PETROLEO, CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 201.88 GRADOS CENTIGRADOS. TIPO: AKSOL REGULAR MINERAL SPIRITS",1,87220.0,75059.199
TX,Texas,2016,271012,"ACEITE LIGERO DEL PETROLEO, CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 205 GRADOS CENTIGRADOS. TIPO: AKSOL REGULAR MINERAL SPIRITS.",1,84369.0,61217.526
TX,Texas,2016,271012,"ACEITE LIGERO DEL PETROLEO, CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 206.27 GRADOS CENTIGRADOS. TIPO: AKSOL REGULAR MINERAL SPIRITS",1,87604.0,60934.792
TX,Texas,2016,271012,"ACEITE LIGERO DEL PETROLEO, CUYO PUNTO FINAL DE DESTILACION (PUNTO SECO) ES A 208.611 GRADOS CENTIGRADOS. TIPO: AKSOL REGULAR MINERAL SPIRITS",1,74015.0,51490.452
TX,Texas,2016,271012,HEXANO,3,243947.0,157179.068
TX,Texas,2016,271012,MEZCLAS A BASE DE N-HEXANO (N-HEXANE),4,193784.0,130273.818
TX,Texas,2016,271012,"SOLVENTE DEL PETROLEO, CONSTITUIDO POR UNA MEZCLA DE HIDROCARBUROS ACICLICOS Y CICLICOS SATURADOS DE CADENAS C6: MEZCLA DE ISOMEROS ESTRUCTURALES DE HIDROCARBUROS DE CADENAS C6:",1,71147.0,49241.65
TX,Texas,2016,280610,CLORURO DE HIDROGENO (ACIDO CLORHIDRICO),12,183302.0,136616.086
TX,Texas,2016,280800,ACIDO NITRICO,4,94924.0,64822.39
TX,Texas,2016,281119,ACIDO PERCLORICO.(ORDEN 1),1,334.0,3009.813
TX,Texas,2016,282619,FLORURO DE POTASIO.(ORDEN 3),1,50.0,2308.187
TX,Texas,2016,282731,CLORURO DE MAGNESIO HEXAHIDRATADO.(ORDEN 7),1,100.0,1244.149
TX,Texas,2016,282739,CLORURO DE POTASIO.(ORDEN 11),1,0.0,925.059
TX,Texas,2016,282759,BROMURO DE DIMIDIO.(ORDEN 13),1,0.0,674.27
TX,Texas,2016,282760,YODURO DE POTASIO.(ORDEN 6),1,100.0,4393.861
TX,Texas,2016,283429,NITRATO DE SODIO.(ORDEN 2),1,136.0,1149.993
TX,Texas,2016,283429,NITRATO DE SODIO.(ORDEN 8),1,272.0,2538.346
TX,Texas,2016,283429,NITRATO FERRICO.(ORDEN 4),2,6.0,258.687
TX,Texas,2016,283529,FOSFATO AMONICO.(ORDEN 9),1,68.0,979.691
TX,Texas,2016,283699,CABONATO CUPRICO.(ORDEN 5),1,1.0,72.398
TX,Texas,2016,290110,HEXANE (ORDEN 1),1,764.0,4890.674
TX,Texas,2016,290250,MONOMERO DE ESTIRENO,2,40896.0,51748.937999999995
TX,Texas,2016,290323,PERCLOROETILENO,2,39600.0,29682.738
TX,Texas,2016,290323,TETRACLOROETILENO (PERCLOROETILENO).,1,19800.0,16670.367
TX,Texas,2016,290513,"BUTAN-1-OL : ALCOHOL N-BUTILICO , TIPO N-BUTYL ALCOHOL 96 (NBA 96)",1,7185.0,7285.567
TX,Texas,2016,290519,METIL ISOBUTIL CARBINOL (MIBC); METHYL ISOBUTYL CARBINOL,1,21580.0,43160.019
TX,Texas,2016,290531,ETILENGLICOL (ETANODIOL). TIPO: ETHYLENE GLYCOL,1,83529.0,70214.376
TX,Texas,2016,290943,ETER MONOBUTILICO DEL ETILENGLICOL,1,20040.0,21723.251
TX,Texas,2016,290943,ETERMONOBUTILICO DEL ETILEN (GLYCOL ETHER-EB),1,20060.0,20862.231
TX,Texas,2016,290943,ETERMONOBUTILICO DEL ETILEN GLICOL (GLYCOL ETHER-EB),1,19960.0,20758.414999999997
TX,Texas,2016,290943,METHYL DIGLYCOLETHER,1,19970.0,37144.2
TX,Texas,2016,290944,"ETER MONOMETILICO DE DIETILENGLICOL, GRADO TECNICO , TIPO GLYCOLETHER DM",1,20167.0,37570.594
TX,Texas,2016,290949,ETHOXI PROPANOL,3,59380.0,109853.003
